name,parent,
-0.494321048,2011,
1.763091135,2010,
0.592675188,2011,
0.292271582,2011,
0.793425061,2011,
0.503640901,2011,
0.26703555,2011,
0.344447294,2011,
0.780513889,2011,
0.08335568,2011,
1.193002088,2011,
0.68338119,2011,
0.595967737,2011,
-0.052737873,2011,
0.512378842,2011,
0.451841678,2011,
0.878606808,2011,
0.607009777,2011,
1.565381646,2010,
0.906650141,2011,
1.748349849,2011,
1.260977449,2011,
0.146952412,2011,
-0.707278862,2011,
1.163795948,2010,
-0.358517957,2011,
0.426231564,2011,
0.978370314,2011,
-1.095446737,2011,
-0.352057893,2011,
1.226730045,2010,
-0.803630347,2011,
-0.654469442,2011,
-1.412850502,2011,
-0.455994002,2011,
0.786570428,2011,
-0.889982993,2011,
-0.375563195,2011,
0.1156571,2011,
-0.707278862,2011,
0.900923434,2011,
-0.062742964,2011,
0.597433104,2011,
0.763006449,2011,
0.492214035,2011,
-0.691337428,2011,
0.748963248,2011,
-0.007815546,2011,
1.420379268,2011,
-0.797607053,2011,
-0.087715222,2011,
0.6559584,2012,
0.947531746,2011,
0.058805487,2011,
-0.301029996,2012,
0.12756154,2011,
-0.175518802,2011,
-0.458281006,2011,
0.14039867,2012,
-1.392180537,2012,
-0.162681817,2012,
0.82314806,2010,
0.263399331,2011,
-1.008747336,2011,
-2.045757491,2011,
4.409171342,2007,
-0.568636236,2011,
-0.01278077,2011,
0.649399316,2009,
0.951492312,2009,
-0.242260923,2010,
-0.487166241,2011,
0.688890172,2011,
0.069298012,2011,
-0.435333936,2011,
-1.443697499,2011,
-0.393618635,2011,
-0.298432015,2011,
0.113943352,2012,
0.307496038,2011,
-1.292429824,2011,
-0.346787486,2012,
0.420401868,2011,
0.360214613,2012,
2.134304635,2011,
-0.522878745,2012,
0.285557309,2011,
0,2012,
0.793371249,2011,
0.397940009,2011,
0.8106357,2012,
0.397940009,2012,
0.698970004,2012,
0.977723605,2012,
-0.602059991,2012,
-1,2012,
-0.187086643,2012,
-1,2012,
0.146128036,2012,
1.366180058,2011,
-2.22184875,2011,
-2.455931956,2011,
-2.397940009,2012,
-2.096910013,2012,
-0.201625623,2011,
-0.742321425,2011,
-0.850780887,2012,
-0.619788758,2011,
-1.096910013,2012,
0.474428841,2011,
0.176091259,2012,
1.650212376,2011,
2.960151857,2011,
-0.187086643,2012,
0.026941628,2011,
-0.09420412,2011,
-0.442516859,2011,
-0.590066877,2011,
-0.068033885,2011,
0.065579715,2011,
-0.76700389,2011,
2.337122887,2009,
1.154314397,2011,
0.921374295,2011,
-1.301029996,2011,
-0.903089987,2010,
-1.473660723,2011,
0.97947503,2011,
-1.22184875,2011,
1.51039754,2011,
-1.162411562,2011,
0.672977568,2011,
-0.681936665,2011,
0.539828558,2011,
1.366666262,2010,
0.255272505,2012,
-1.301029996,2011,
-2.387216143,2012,
0.168638886,2011,
-0.183712289,2011,
-0.698970004,2011,
-0.605548319,2011,
-1.301029996,2011,
-0.48148606,2011,
-1.698970004,2011,
0.235528447,2011,
0.825426118,2011,
-0.654038458,2011,
-0.81079051,2011,
-0.81079051,2011,
-0.742321425,2011,
0.315571535,2011,
-0.81079051,2011,
-0.81079051,2011,
-0.81079051,2011,
-0.81079051,2011,
-0.872247484,2011,
-0.81079051,2011,
-0.026699387,2011,
0.367355921,2010,
1.963882229,2008,
1.460597189,2011,
0.839666557,2011,
0.040997692,2011,
-0.020907099,2011,
0.079181246,2011,
0.22297645,2011,
0.641136261,2011,
0.839729375,2011,
0.723218675,2011,
0.089905111,2011,
0.959481286,2010,
0.542809623,2010,
1.906159386,2010,
2.152746134,2010,
2.018827179,2010,
0.77376122,2011,
1.362267668,2010,
1.144509697,2010,
0.535581697,2010,
0.830922889,2010,
1.043046956,2010,
2.262100052,2010,
2.770880529,2010,
1.32159843,2005,
-0.22184875,2009,
0.537819095,2010,
0.772395061,2011,
0.4407517,2011,
0.534406899,2011,
1.665768551,2011,
0.011570444,2011,
0.525433553,2011,
0.725094521,2011,
-0.602059991,2012,
0.903089987,2011,
1.448524945,2011,
0.631037697,2007,
0.77815125,2008,
0.815577748,2010,
0.377852419,2010,
0.336659823,2010,
1.730047066,2006,
0,2011,
0.565139152,2010,
1.010002974,2010,
0.84509804,2009,
1.302763708,2011,
1.281260687,2010,
0.985875357,2011,
0.334453751,2010,
1.027757205,2009,
1.32858345,2010,
0.204933522,2010,
0.029383778,2011,
0.123851641,2011,
1.260405332,2011,
-0.93930216,2011,
-0.187086643,2011,
1.51054501,2010,
1.320146286,2008,
1.127104798,2011,
0.748188027,2011,
1.120573931,2007,
0.131517296,2011,
1.649334859,2011,
-0.346787486,2011,
-0.301029996,2012,
3.418698936,2002,
0.870218149,2010,
0.854242077,2010,
0.835942769,2011,
0.740683475,2012,
0.715863512,2012,
1.371990911,2010,
0.669130847,2010,
0.710117365,2011,
0.457881897,2010,
-0.101823517,2011,
-0.058985756,2011,
-0.229147988,2011,
-0.308918508,2011,
0.873494982,2011,
0.200576927,2011,
0.795532443,2012,
1.458773781,2010,
0.804752602,2006,
0.678700435,2009,
0.092720645,2008,
0.197280558,2010,
1.0040633,2010,
0.474944335,2011,
0.791971201,2011,
0.7930916,2011,
0.561220679,2011,
0.659726095,2011,
1.514149134,2012,
1.414973348,2011,
2.390935107,2011,
1.342422681,2009,
0.477121255,2008,
1.431363764,2009,
2.045322979,2008,
1.044343735,2010,
1.243410142,2011,
0.977723605,2011,
0.875061263,2012,
0.922997728,2007,
1.029847819,2007,
0.922515784,2006,
0.819096118,2008,
1.075648297,2008,
0.973211101,2007,
0.695064518,2008,
0.776047071,2008,
0.767495077,2008,
0.694912869,2008,
0.754730469,2008,
0.782544284,2008,
0.864333055,2008,
0.866050924,2008,
1.032981193,2008,
0.807805532,2008,
0.792391689,2008,
0.553364718,2011,
0.235852532,2011,
0.223532542,2011,
0.737074826,2011,
0.27989612,2011,
0.09330469,2011,
-0.124387243,2011,
-0.508558459,2012,
0.299442793,2011,
-0.936148949,2011,
-0.307791337,2011,
-0.253891475,2011,
-0.688195298,2011,
-0.397230517,2011,
-1.023077149,2012,
1.29249974,2009,
1.369390394,2011,
1.673559384,2011,
1.238774755,2011,
1.742532562,2012,
0.496326888,2011,
0.756109997,2011,
-0.259637311,2012,
1.376576957,2011,
1.176091259,2011,
1,2011,
1.021189299,2011,
0,2011,
0.954242509,2011,
-0.70333481,2010,
0.837019949,2010,
0.698970004,2011,
-5.698970004,2011,
-6,2010,
-0.920818754,2010,
-5.698970004,2010,
-0.602059991,2011,
-2.040767751,2010,
-5.698970004,2011,
0.079181246,2010,
-5.698970004,2010,
-1.301029996,2011,
-0.089909454,2011,
0.703080544,2011,
1.981229487,2000,
1.212720154,2012,
1.1646171,2010,
0.398829921,2010,
1.346085782,2010,
0.853175223,2010,
0.490307461,2010,
0.94021322,2010,
1.198650875,2010,
0.63842935,2010,
0.881954287,2010,
0.06069784,2011,
1.10012272,2010,
0.651229541,2010,
1.468428568,2010,
0.204119983,2012,
1.008759767,2010,
0.66284723,2010,
0.777389772,2010,
0.493898396,2010,
0.955195223,2010,
0.906994442,2010,
0.041392685,2011,
1.001272961,2010,
1.07047427,2010,
1.307408935,2010,
0.8860124,2010,
1.192567509,2010,
1.122205717,2010,
0.529465517,2010,
1.303636265,2010,
0.59687957,2011,
0.733932535,2012,
1.083810817,2012,
0.340069945,2012,
1.024911133,2010,
1.443495957,2010,
1.049218023,2009,
0.924382677,2010,
1.201105038,2010,
1.218817154,2011,
1.247629621,2012,
1.013847996,2011,
1.537567257,2012,
0.698970004,2011,
1,2013,
0.491361694,2010,
0.079181246,2011,
1.810232518,2011,
1.46834733,2011,
0.698970004,2012,
0.397940009,2011,
0.477121255,2011,
1.349786277,2011,
1.36875162,2010,
0.903089987,2011,
0.663188136,2010,
0.19625994,2010,
0.657732118,2011,
0.775369681,2011,
0.309298146,2012,
1.38331113,2012,
-0.167491087,2011,
0.69019608,2012,
0.163113648,2010,
0.653212514,2011,
0.204119983,2012,
-0.920818754,2011,
-0.065501549,2011,
0.77815125,2011,
-0.303643611,2010,
-1.27572413,2011,
-0.446675364,2011,
-0.649751982,2011,
-0.135488919,2011,
-0.308034897,2011,
0.085647288,2011,
0,2011,
0.285557309,2011,
0.079181246,2011,
-0.823908741,2011,
-0.632644079,2010,
-0.935542011,2011,
-0.835647144,2011,
0.350829274,2010,
0.27926668,2011,
-0.655260037,2011,
-0.673653896,2011,
-0.279840697,2011,
0.060320029,2011,
-0.480172006,2011,
-0.432973634,2012,
-0.552841969,2012,
1.323417121,2010,
0.397940009,2010,
0.176091259,2011,
-0.602059991,2011,
-0.164943898,2011,
-0.585026652,2011,
-0.32330639,2011,
-1.187086643,2011,
-0.301029996,2011,
1.167848799,2011,
-0.124938737,2011,
0.176091259,2011,
0.397940009,2011,
0,2012,
0.301029996,2011,
-0.152427341,2011,
-0.602059991,2011,
-0.602059991,2011,
-0.301029996,2011,
1.163310489,2011,
2.120583801,2010,
-0.616184634,2012,
0.727879452,2011,
1.192225932,2011,
-0.643974143,2011,
-0.301029996,2012,
-0.124938737,2011,
-0.643974143,2011,
0.243038049,2011,
-0.301029996,2012,
-0.301029996,2011,
-0.769551079,2011,
0.133538908,2012,
1.579040993,2007,
-0.072863788,2011,
0.068086,2012,
-0.805077918,2011,
-1.099032376,2011,
-0.987162775,2011,
-0.978810701,2011,
-0.454692884,2011,
-0.435333936,2011,
-0.341035157,2011,
-0.699621935,2011,
0.487152522,2011,
0.261149104,2011,
1.051461244,2011,
1.602059991,2009,
-0.279840697,2011,
0.146128036,2012,
-0.328446738,2011,
1.349122047,2011,
0.397940009,2011,
-0.504455662,2011,
-0.301029996,2011,
0.380211242,2011,
0.418301291,2011,
0.602059991,2011,
0.926342447,2010,
2.780637693,2010,
2.754228276,2010,
2.19658513,2010,
3.259549205,2010,
1.813060324,2010,
2.246968566,2010,
-0.054039296,2011,
-0.46470588,2011,
0.151982395,2010,
2.047664195,2012,
2.258804839,2002,
2.192302559,2008,
1.98985011,2008,
1.606381365,2008,
1.817895757,2012,
2.787510065,2008,
3.400852156,2008,
-0.543633967,2010,
0.210586025,2010,
0.562292864,2010,
0.075546961,2010,
0.727215821,2011,
0.783331763,2011,
1.006037955,2011,
0.580354661,2011,
0.439332694,2013,
0.883945195,2010,
2.061339367,2011,
0.53529412,2011,
0.397940009,2011,
1,2011,
1.079181246,2012,
1.163161375,2010,
1.271307119,2011,
1.412359732,2012,
0.29666519,2010,
0.716003344,2011,
0.301029996,2012,
2.209246849,2010,
1.334654767,2010,
0.330413773,2010,
0.505149978,2010,
0.397940009,2004,
0.25358029,2010,
-0.044793462,2011,
-1.283996656,2010,
-0.747146969,2011,
0.415974411,2011,
0.520745472,2010,
0.164055292,2010,
0.552668216,2011,
0.58546073,2011,
0.32056168,2011,
0.579783597,2011,
0.672097858,2011,
0.176091259,2011,
0.176091259,2011,
0,2011,
0.42975228,2011,
-0.07109231,2011,
-0.71219827,2012,
0.477410688,2011,
1.171872656,2011,
1.701403906,2010,
1.635483747,2011,
0.919078092,2011,
1.081491329,2011,
0.372912003,2010,
1.465367978,2010,
-0.199970641,2011,
0.526339277,2010,
-0.630784143,2011,
0.343605508,2011,
0.255272505,2011,
0.698970004,2011,
1.301029996,2011,
0.079181246,2011,
0.567026366,2010,
0.426023016,2011,
-0.2069084,2011,
0.363235804,2011,
0.475671188,2010,
0.730297662,2011,
0.83046035,2011,
0.554610285,2011,
0.576686805,2011,
-0.690369833,2011,
0.388811413,2011,
1.204119983,2011,
1.204119983,2012,
0.954242509,2011,
1.699317301,2011,
0.698970004,2011,
1.079181246,2011,
-0.129596095,2011,
0.146128036,2011,
0.301029996,2011,
-1.045757491,2012,
-1.045757491,2012,
0.698970004,2012,
0.954242509,2011,
0.812913357,2009,
-0.124938737,2012,
-0.124938737,2012,
0.079181246,2011,
0.301029996,2011,
-0.024568191,2011,
-0.058985756,2011,
-0.187086643,2011,
0.123851641,2011,
0.748188027,2012,
-0.096910013,2012,
0.079181246,2012,
1.495155657,2010,
1.491361694,2010,
1.948447199,2010,
2.411619706,2005,
0.243038049,2010,
0.751279104,2011,
0.977723605,2010,
0.176091259,2012,
0.126456113,2011,
-0.281498311,2010,
1.654176542,2008,
0.812110841,2011,
1.484299839,2008,
1.568201724,2008,
0.875582104,2010,
0.490520309,2011,
-0.1123827,2011,
-0.798602876,2011,
-0.602059991,2011,
-0.602059991,2009,
-0.698970004,2010,
1.188928484,2011,
2.155275293,2009,
1.356025857,2011,
1.204119983,2012,
1.021189299,2011,
1.916453949,2011,
0.698970004,2011,
2.15518416,1996,
0.498723971,2011,
-0.920818754,2011,
0.81756537,2011,
1.255272505,2011,
1.368249685,2010,
1.126423654,2011,
0.130333768,2011,
2.098609119,2008,
2.030032705,2010,
1.958707191,2010,
2.516191504,2011,
1.360574481,2011,
1.278753601,2009,
1.198327118,2011,
1.249442961,2011,
2.236950199,2005,
0.477121255,2010,
1.35884819,2011,
1.470748503,2011,
1.781539969,2011,
2.249687428,2009,
1.436162647,2009,
2.154688669,2001,
2.878682616,2010,
-0.045757491,2010,
-0.045757491,2011,
-0.045757491,2012,
-1,2010,
-0.698970004,2011,
-1.124938737,2011,
-1.124938737,2011,
-1.124938737,2012,
-1.795880017,2012,
-1.698970004,2012,
-1.200659451,2009,
-0.377785977,2009,
0.857332496,2007,
0.361727836,2009,
0.380211242,2008,
0.397940009,2010,
0.698970004,2012,
1.204119983,2010,
-0.28567024,2004,
-0.175223538,2011,
-1,2011,
-0.455931956,2011,
-0.522878745,2011,
-0.515700161,2011,
-0.568636236,2011,
-0.346787486,2011,
-0.347753659,2012,
-0.37675071,2012,
-0.542118103,2012,
-0.465973894,2012,
-0.459670525,2012,
0.128399269,2011,
0.158362492,2011,
-1.522878745,2011,
0.265760917,2011,
-0.455931956,2011,
-0.455931956,2012,
-0.455931956,2012,
0.544068044,2011,
-0.809668302,2011,
0.411619706,2011,
1.041392685,2012,
2.25816778,2006,
1.948329816,2009,
1.086857916,2009,
1.632062299,2009,
1.765720697,2010,
1.667041813,2010,
2.064884586,2011,
1.325310372,2011,
0.846213364,2011,
0.380211242,2011,
0.725911632,2011,
1.042575512,2011,
0.941660478,2011,
1.100370545,2011,
0.508260306,2011,
0.40654018,2011,
0.848189117,2011,
-0.247951552,2011,
-0.027797162,2011,
-0.111820506,2012,
-0.358525889,2011,
-0.258060922,2011,
-0.484126156,2011,
-0.220403509,2011,
-0.241088108,2012,
-0.304518324,2011,
-0.165579296,2012,
1.254837993,2008,
1.560086048,2010,
1.209970517,2009,
1.883320678,2011,
1.525433553,2011,
1.883945195,2011,
1.390581879,2011,
1.397940009,2011,
1.818357878,2011,
2.223625717,2011,
1.863090778,2006,
1.664848733,2006,
1.817426532,2006,
2.142151603,2006,
0.972989227,2004,
0.972989227,2004,
1.388172275,2010,
1.388172275,2010,
1.220421922,2010,
1.220421922,2010,
0.675319983,2009,
1.0253878,2006,
0.937066312,2005,
0.798650645,2010,
1.528312379,2008,
1.501989874,2008,
1.382125152,2009,
1.119222887,2010,
1.673214498,2010,
0.356981401,2010,
1.748188027,2012,
1.69019608,2012,
2.075546961,2012,
1.653212514,2008,
1.612783857,2010,
0.792391689,2011,
0.929418926,2011,
1.265808018,2011,
0.161368002,2011,
-0.823908741,2012,
1.994528308,2012,
1.609594409,2010,
1.711807229,2010,
0.84509804,2011,
1.408239965,2010,
0.477121255,2011,
0.380211242,2011,
1.469822016,2011,
0.812913357,2008,
1.613841822,2010,
0.934498451,2010,
0.480166251,2011,
0.498927228,2011,
-0.397940009,2012,
-0.096638664,2012,
0.309036226,2012,
-0.602059991,2011,
0.176091259,2011,
-0.301029996,2011,
1.113943352,2010,
2.067193647,2010,
1.426511261,2010,
1.992244144,2010,
1.485721426,2010,
1.217194318,2010,
1.326356346,2010,
1.633256306,2010,
1.561483013,2004,
0.699577591,2009,
0.935255282,2009,
1.902883648,2010,
0.798788714,2010,
1.0352696,2010,
-0.032452024,2011,
0.41763774,2010,
-0.024568191,2010,
-0.698970004,2012,
-0.698970004,2011,
0.632457292,2011,
-0.062983893,2011,
1.127104798,2009,
1.782918672,2005,
4.560112778,2010,
2.746065664,2004,
2.508906617,2008,
1.348178257,2011,
0.611085733,2011,
1.0120776,2012,
2.006671374,2008,
1.924279286,2010,
0.086359831,2011,
-0.151195299,2011,
1.683947131,2010,
0.474798819,2011,
2.77815125,2012,
1.055531225,2010,
0.484299839,2012,
-2,2011,
-2,2012,
-2,2012,
-2,2012,
-1.602059991,2012,
-1.823908741,2012,
-0.186419011,2011,
-1.468521083,2010,
0.08767496,2012,
0.561184894,2012,
0.209327316,2010,
-0.139242877,2011,
0.4846699,2010,
0.743039155,2010,
-0.411168274,2010,
0.096910013,2010,
0.755569981,2011,
0.113943352,2010,
-0.431798276,2011,
0.352182518,2010,
0.176091259,2010,
0.208172527,2011,
0.204119983,2011,
0.904607364,2010,
1.725346355,2010,
0.507815408,2010,
-0.420216403,2011,
-0.522878745,2011,
1.178976947,2011,
0.531478917,2011,
-0.301029996,2011,
1.875061263,2012,
1.484157424,2011,
1.674457923,2011,
1.826243302,2010,
0.554244869,2010,
2.059081144,2009,
1.194940324,2010,
1.968743176,2010,
1.055225384,2010,
1.391534937,2010,
0.82344684,2010,
1.452541819,2010,
1.079066215,2012,
1.600711587,2010,
0.84509804,2012,
1.860311744,2010,
1.154369736,2010,
1.315550534,2011,
0.990290804,2008,
1.75305851,2010,
1.316515494,2011,
0.92589547,2010,
0.979835897,2009,
1.640651395,2011,
1.781827153,2011,
0.582631439,2011,
1.06069784,2012,
1.587374172,2011,
1.796775477,2010,
0.287224227,2009,
0.821434785,2008,
0.255272505,2011,
0.867942065,2011,
0.51851394,2012,
0.291960828,2010,
0.925868787,2010,
1.365092597,2011,
2.180125875,2011,
0.301029996,2012,
1.853050825,2010,
1.91712456,2012,
1.717636199,2011,
0.993607049,2012,
1.079181246,2011,
1.64099791,2010,
1.143951116,2009,
-0.301029996,2011,
0.762695065,2010,
1.018797538,2011,
1.018797538,2011,
1.356044989,2012,
1.134675527,2011,
1.882524538,2011,
1.361386252,2011,
-0.26760624,2011,
-0.756961951,2011,
0.511839662,2011,
0.414973348,2010,
0.795857294,2011,
0.431363764,2011,
1.256501266,2011,
1.53307266,2009,
1.412052707,2011,
0.8786941,2011,
1.06069784,2010,
1.208136787,2010,
1.586621057,2010,
-0.835944708,2011,
0.5594278,2010,
0.754271869,2012,
-0.508638306,2011,
0.669406148,2009,
0.759997255,2011,
1.374088157,2011,
0.773567049,2011,
1.43264866,2012,
1.938005768,2012,
0.950510893,2011,
0.605843539,2011,
1.051654084,2011,
1.327522403,2009,
1.708658805,2010,
1.609708559,2008,
1.951881261,2004,
0.885599112,2010,
1.740362689,2011,
0.973746467,2011,
0.544811912,2011,
-0.195690156,2010,
-0.037157319,2011,
1.82348075,2012,
1.475859971,2012,
1.336319616,2010,
0.707091166,2011,
1.288249226,2011,
2.310238605,2010,
1.077258864,2011,
0.366422957,2010,
1.227037845,2010,
1.698448538,2011,
1.183269844,2010,
0.707655324,2011,
1.686725621,2011,
1.226471015,2011,
1.375986572,2011,
0.310366566,2011,
1.320437104,2011,
0.361275179,2011,
1.252440377,2009,
0.638489257,2012,
2.52849505,2009,
0.975982944,2010,
0.904715545,2010,
0.924486044,2009,
0.322219295,2011,
1.297322714,2011,
1.580366075,2011,
1.604528441,2009,
1.745675826,2011,
0.654561555,2009,
0.322219295,2009,
0.697490887,2008,
-0.076238039,2008,
0.683047038,2010,
1.084897858,2011,
0.694956002,2011,
0.697490887,2008,
-0.488116639,2011,
0.462397998,2011,
1.146128036,2012,
1.082106731,2008,
0.904401258,2010,
0.958993379,2006,
0.92375637,2010,
1.58759873,2007,
0.120993875,2009,
0.748188027,2009,
0.374381698,2009,
-0.101872933,2010,
0.366548464,2010,
1.53032779,2011,
0.141674232,2010,
1.029283675,2010,
-0.051270232,2010,
-0.098031941,2010,
0.09182658,2010,
0.09182658,2010,
0.215461748,2010,
1.057980112,2010,
1.010692383,2010,
0.88747782,2010,
0.603182927,2010,
0.505911362,2010,
0.946999063,2010,
0.48646661,2008,
1.108099565,2008,
0.911588066,2008,
0.462614043,2011,
1.372139763,2010,
1.263123867,2011,
1.078874997,2011,
1.374882993,2011,
1.374882993,2011,
1.836893516,2010,
1.292676867,2010,
1.397227181,2010,
1.657772708,2010,
0.811976944,2010,
0.238046103,2011,
0.245512668,2011,
-0.124938737,2011,
1.915475954,2011,
1.745855195,2010,
-0.126513735,2011,
0.242541428,2011,
0.619976055,2010,
2.087202896,2011,
0.754806855,2011,
1.834734948,2010,
0.534070549,2011,
0.356352125,2012,
0.663518408,2012,
-0.397940009,2012,
0.903089987,2012,
1.204119983,2012,
0.468347035,2011,
0.468347035,2011,
0.338188463,2011,
0.338188463,2011,
0.338188463,2011,
0.338188463,2011,
0.338188463,2011,
0.338188463,2011,
0.338188463,2011,
0.544068044,2011,
0.109548851,2010,
0.055626756,2010,
-0.071517093,2010,
0.299241803,2011,
0.317541032,2011,
1.394451681,2011,
1.775390049,2011,
0.338188463,2011,
0.462397998,2011,
0.380211242,2011,
0.834802054,2012,
0.182414652,2011,
-1.602059991,2011,
-1.698970004,2011,
-1.443697499,2011,
0.138302698,2010,
-0.775985189,2011,
-0.48148606,2011,
-1.318758763,2011,
-1.455931956,2012,
1.315970345,2011,
0.113943352,2010,
0.301029996,2012,
0.47348697,2012,
1.571971332,2011,
0.602059991,2011,
1.08087891,1997,
-0.218244625,2009,
-0.187086643,2011,
-0.15490196,2011,
0.138302698,2010,
-0.301029996,2010,
-0.110698297,2010,
-0.096910013,2011,
0.10720997,2011,
-0.397940009,2011,
0.917768002,2010,
0.594748239,2011,
0.663846922,2011,
0.243038049,2010,
0.081347308,2010,
0.380211242,2011,
0.414973348,2010,
0.653212514,2010,
0.609594409,2011,
1.084576278,2011,
-0.455931956,2011,
-0.625251654,2011,
-0.070581074,2011,
-0.913640169,2011,
-0.003926346,2011,
0.109240969,2011,
0.29666519,2010,
-0.453457337,2011,
-0.453457337,2011,
-0.453457337,2012,
-0.453457337,2012,
-0.453457337,2012,
0.257678575,2012,
0.602059991,2012,
0.602059991,2012,
0.301029996,2012,
1.079181246,2012,
1.096910013,2012,
0.33825723,2011,
-0.106238238,2012,
-0.151810883,2012,
-0.36251027,2012,
0.011570444,2011,
0.056904851,2011,
0.346744055,2011,
0.445292769,2011,
-0.576754126,2012,
1.803272706,2008,
0.494988974,2011,
0.778440684,2011,
0.936513742,2010,
0.371437317,2010,
0.374381698,2011,
0.596267126,2011,
0.94255368,2011,
0.50623436,2010,
